replication,status,const,GDP_PER_CAP,POP_2024,POP_DENSITY,FIBER_PER_100,LTE_ACCESS_PER_100,REGION_North,REGION_Northeast,REGION_South,REGION_Southeast
249,valid,-1.1644261298370229,0.7014523335599422,0.5728935768264665,-0.09342249456751546,0.14990420105159116,0.21332916058614218,-0.32211683195425794,-0.9018745849932386,-0.48625608724962494,0.13831331105596684
251,valid,-1.2391155211394076,0.8392855912280797,0.3879126928173655,-0.0654900618275573,0.20749807745085752,0.33837021174067705,-0.21512510948183464,-0.6550266727217438,-0.40029290738766965,0.1725754092533341
252,valid,-1.301593107306291,1.0068195548517178,0.8362924222796473,-0.10313307271990754,0.10032810221557621,0.3900893540714624,-0.1797594650506529,-0.485080509734571,-0.4114786715942451,0.08169995950132466
253,valid,-1.4339027320347073,1.7298617765712496,0.34003296613441125,0.0005486670911298379,0.13586331216001185,0.35532563503376763,-0.13163111913977332,-0.41510754355831464,-0.2793069432227525,0.04509755633899191
254,valid,-0.9879320521971854,1.3209844789053258,0.6478575461487975,-0.08488600046674014,0.20646378630250214,0.16965330445439128,-0.2581297209884299,-0.5619359395715855,-0.0555894679247397,0.10714401339971451
255,valid,-0.8957359952064426,1.276240295447668,0.4333807919845107,-0.09015895063333582,0.08439997162801434,0.31857084677710207,-0.22560023610450455,-0.35489328159774336,0.10883618592258655,0.31446578000046377
256,valid,-1.1588790168359768,1.2498539157456057,0.697620453418979,-0.09212804847076987,0.1529660838398278,0.23433036325658146,-0.19956437570021923,-0.7046468225381625,-0.16095597382412177,0.26696619084120327
257,valid,-1.1684279163367892,0.7403987185719235,0.5450035714278488,-0.07251310366884675,0.21545834736076647,0.397615326263985,-0.2779817968722869,-0.7248628271507781,-0.5166152256148419,-0.019085377359508424
259,valid,-1.2835276875437005,0.7248524438053954,0.4751232659871937,-0.05031113715542624,0.30397244294508896,0.3338329583827972,-0.324749215598578,-0.8249648980866566,-0.5681915638941712,-0.0825674283562177
260,valid,-1.168204529607518,0.8972249236441082,0.533680574756397,-0.06682076379549096,0.22090714122021757,0.27330911319082035,-0.1610225815678822,-0.437003239857362,-0.23371707836607497,0.19728832686691952
261,valid,-1.0900088449829484,0.9722336251946858,0.36402770923869626,-0.06790586524315931,0.18174641112824585,0.1793137101917808,-0.2529881981431269,-0.8454683999689329,-0.19817742670711175,0.14881428264756222
262,valid,-1.2640738433743182,0.5927170810172796,0.44282031288640145,-0.09532748083931955,0.19106221662222092,0.38475432773885193,-0.06996883305140585,-0.5122245809320455,-0.4111216907806563,0.22247296604655892
263,valid,-1.0259871783620105,1.3727733130672721,0.5466411378267426,-0.09210331164974125,0.14214932300560715,0.2471810452362951,-0.17193815580492353,-0.6309729435949727,-0.01844931448489174,0.12362789846069924
264,valid,-1.1435985252640195,1.2704290000204066,0.6034853011528543,-0.09575167835362011,0.2550693786668573,0.19326916571265235,-0.10727023119561671,-0.5105890285646331,-0.14462331822581848,0.09306437931826615
265,valid,-1.4088119533343517,0.7392763450829094,0.4753062261531372,-0.03565925209547926,0.3299930005415298,0.3930096429672648,-0.3363477163927464,-0.6640760239839303,-0.4867206524319841,-0.058680487220767796
266,valid,-1.2757240425103107,0.9992424893202747,0.7224002816403126,-0.07545865153975481,0.2617859906475006,0.3645585490216639,-0.10150392400515838,-0.6037314732548559,-0.36354656478512315,-0.07512381166900212
267,valid,-1.1226147888494833,1.274885621846939,0.4859862130295377,-0.06864410187157342,0.16793273251739937,0.24452316705990673,-0.17544611060818907,-0.40489376046869857,-0.10660913644527084,0.1993697958922175
268,valid,-1.0746841887738905,1.6942685491550322,0.2947186246576846,0.19077264752675938,0.14200356842343467,0.29266871371881137,-0.10102217389366822,-0.25464064657382524,0.07690905419390165,0.0419378394156924
269,valid,-1.7607913869948904,0.7939939754225134,0.655094771361586,-0.17655379998728618,0.27199572834637686,0.3075055958672409,-0.1301981759744158,-0.6688349023965074,-0.25203207482023726,-0.5282960595139202
270,valid,-1.2022544119441083,0.8506608473095224,0.6146791132851845,-0.07075035857160729,0.2386738654113505,0.2834995604041461,-0.08650707038415753,-0.5103185537256071,-0.20944169378729652,0.273874033731711
271,valid,-1.5341821925609462,0.6204790705151702,0.732970973179661,-0.10500557911189452,0.28126853120677486,0.5060787864361248,-0.23159214939079958,-0.6714356627603041,-0.5967357840400559,-0.2993697136126405
272,valid,-1.5854129208615693,0.8259372173300881,0.3273137188877771,0.01156924079069712,0.2994269000134312,0.4220542928556308,-0.063138099612175,-0.6353307634054414,-0.3148005066045835,-0.0759748712635833
273,valid,-1.3269416237138256,0.6950731035000347,0.42145831609571904,-0.062011703335297756,0.14197934779340893,0.5098021008799851,-0.19920768973704073,-0.5711533012784317,-0.5048078995247469,0.16691893145071082
274,valid,-1.0585873828542205,1.7788037513896306,0.6303053487466678,0.13995770339804753,0.11076516267548767,0.3069819275319937,-0.10305589938482802,-0.32922749498710396,0.05892817968432405,0.04423952421077221
275,valid,-1.5094769651261666,1.05778260053257,0.507949528212116,-0.0791429138061428,0.1167715264452001,0.5386379447929138,-0.2308282935029507,-0.6636795283899067,-0.9412069264056003,0.03224348606679403
276,valid,-1.259590726188287,1.0004089877667115,0.5288940582116286,-0.03180790318797223,0.24664271765025417,0.37155410283162305,-0.18004463500782034,-0.5482064866423266,-0.4812753226913104,0.09062030896992407
277,valid,-1.7828039060624017,0.4671109109128645,0.649285151805011,-0.10699758743084532,0.3456462291102611,0.42158446166100905,-0.2142506464147037,-0.8373391931167103,-0.46798658267030396,-0.7131009812154747
278,valid,-1.3457215912544631,0.6407621829136633,0.36259312116468817,-0.018440253189611813,0.33777438294525586,0.376995567885983,-0.1847735763403988,-0.4121699259631769,-0.34400652367534995,0.050543549564568156
279,valid,-1.8070054368406983,0.4760339746764409,0.9215101402072172,-0.2526179054179918,0.2512407352712948,0.5663918359318308,-0.2406622344470236,-0.7238920940106616,-0.5800032110814495,-0.6625636774766578
280,valid,-1.2968122224565288,0.8304158948317323,0.6607625437751585,-0.10444002736827411,0.10561661377034762,0.43801147822728026,-0.11814522917196647,-0.5624920885895947,-0.45530463522474013,0.07330267309864595
281,valid,-1.4341574427132282,0.9936568351391947,0.5644688716929991,-0.04070473665159212,0.2733477233593758,0.41393555066477705,-0.17322296960014352,-0.6030244668710054,-0.5499030892555994,-0.014137555898701193
282,valid,-1.3448629869506499,0.9337957792230834,0.41178905907751334,-0.04218205552582718,0.22750188476707572,0.40334971184592083,-0.39524150071193875,-0.6222481015913063,-0.519425182095871,-0.18672930326564724
283,valid,-1.322458213655579,0.8868311989127127,0.5331984624738998,-0.09861420429056689,0.09142062550168145,0.5118748340493492,-0.1733422829115201,-0.5246412753301654,-0.5447730746367135,0.11861168609488464
284,valid,-1.490415629283086,1.2157197648139215,0.5103928487898944,-0.056271613488094264,0.13891874771111368,0.3012172991476227,-0.20922964618475517,-0.48425515537014435,-0.8839057203589077,0.22334076281692564
285,valid,-1.0672108890184844,1.6804231422737523,0.3689641403089111,-0.05864974198765732,-0.00776103961132403,0.3668502183648328,-0.19231190129767126,-0.4757830864768218,-0.3570547340692851,0.371416174403828
286,valid,-1.5377581282470092,0.5975962389672541,0.7165183950199799,-0.08039382274235521,0.2697322794993647,0.5151064188889914,-0.13896286465131819,-0.8027660158424201,-0.6099814545648965,-0.03712328834055943
287,valid,-1.362719637053964,0.5866698376631352,0.30321325522829595,-0.028619851413272706,0.3265430106029131,0.381618139944063,-0.26606531023635926,-0.6225540539994731,-0.46061823117971157,-0.11748546937431818
288,valid,-1.0935620545417093,1.2352020140210778,0.5205325692634336,-0.07258267094696506,0.1932664251982794,0.36657694903516524,-0.1696968772159076,-0.5624732967076844,-0.05258090247906083,-0.09677327723897014
289,valid,-1.496756431585844,0.6453455765909035,0.6255510827756234,-0.20530159926909755,0.22844059343962403,0.43848848847333877,-0.16252921050626964,-0.5693079544504864,-0.47366269027570423,-0.28254343171171836
290,valid,-0.9572160213268309,0.749144030699643,0.4990591660401341,-0.05149154695910665,0.2528801887603621,0.3230338259758664,-0.250391724749171,-0.7021013346819108,-0.36801849874878423,0.12102938541682248
291,valid,-1.2626961814938131,1.254800329958987,0.4456275493282475,-0.03584209829274699,0.13516492157493223,0.2957886903818939,-0.26204723988746614,-0.4785509206012119,-0.7029709195602079,0.06879307706895905
292,valid,-1.4917327167598875,0.9467416944640331,0.7289738675164574,-0.0259711457917311,0.2967146907838073,0.4023416565093976,-0.39272141119928994,-0.8535426969041465,-0.5952684371576629,-0.16327083525895122
293,valid,-1.267562329285504,0.9228502947849818,0.6603081461592096,-0.050187870252516045,0.31654837670993474,0.2714597631225495,-0.25206110006676885,-0.8061688719187116,-0.4157326385167764,-0.10026515733044
294,valid,-1.3454579423153583,1.2931413870735515,0.5119595284611164,-0.03768265279775979,0.15794315139498932,0.379599158006039,-0.08925533908224291,-0.23499960970632233,-0.5617581650622416,0.09321773340406134
295,valid,-1.5859498486914287,0.697112992671756,0.6971060395344348,-0.149626294780799,0.3015528408910926,0.3851058265981233,-0.3230001574387678,-0.7998279664778822,-0.38786531571481214,-0.721619591236818
296,valid,-1.5270165142585959,1.0038161058570427,0.6609615974129929,0.02999707285681944,0.24765267148486894,0.5089971721808906,-0.22764935956427226,-0.7311102223622182,-0.7197314491389176,-0.26322782830346314
297,valid,-1.3554034762921345,0.8324328856526834,0.5628296830248805,-0.077046382411093,0.25465095054059367,0.31794862328364953,-0.11056830798215428,-0.5709364829743282,-0.22542518101131107,0.06314143608282127
298,valid,-1.3192931532451695,0.7620756218848316,0.5142167516985996,-0.05695093864265974,0.26852053976774604,0.3893926027129659,-0.23319331497834075,-0.8226415037664329,-0.44292319933667235,-0.23294630387126333
299,valid,-1.3944561807125235,0.5924800625773821,0.5228053817911602,-0.05521054704577793,0.3139320222570909,0.4352161270325431,-0.3249034924765708,-0.6849110719182991,-0.5689331693706341,-0.14309877978100305
300,valid,-1.1586759625589815,1.3909819480034495,0.5373708056369805,-0.07395371336811744,0.1883563412625118,0.205897925286325,-0.17904075806135586,-0.33031075987708197,-0.21029769550324728,0.13608861643992604
302,valid,-2.0227542107630017,0.5228165817917032,0.8670531022309833,-0.13705816634018403,0.2558519956603663,0.5251563697175161,-0.12968249777837113,-0.8943571381687098,-0.45215883381898764,-0.5654361250883712
303,valid,-1.8051907767685016,0.5843428103506887,0.258184729737914,0.11203477407141138,0.19920464958306325,0.6650738170339318,-0.10565831917073214,-0.3450670906327161,-0.6279361763089705,-0.40125091464722473
304,valid,-1.2977615526194533,1.3128971664744722,0.6023144884654024,-0.0746484539546239,0.12566555689719397,0.3974110466487826,-0.10671522360833753,-0.4180316067684802,-0.26001820232890355,0.10494231025184522
305,valid,-1.6947535695308178,1.0033875465356212,0.7445040491271614,-0.17999332379175775,0.21032759490432554,0.42429423548677087,-0.14985862721941381,-0.5405400529636879,-0.38244450976649647,-0.49833378162540964
306,valid,-1.3945303754742102,1.3847262818684736,0.8592998895402826,-0.02522977424362012,0.09215506676927329,0.40245197340745753,-0.22148580137409796,-0.44816639789182094,-0.48488194877290974,-0.051989700469221
307,valid,-1.571396445482052,1.3631067122516285,0.6260458650695604,-0.044862257978251184,0.15561067131092582,0.37490125201204694,-0.19115546004759637,-0.5931699642292911,-1.031283634733383,0.023544596421061718
308,valid,-1.58324881954401,1.1370153477136329,0.4869379598691231,-0.04457196271723068,0.1935863579779754,0.34410960351532105,-0.2236617445980183,-0.5305144116463277,-0.540178396832358,0.04873982792510211
309,valid,-0.9273306303422864,1.3577803499123176,0.6780705568650134,-0.07225402135978298,0.1984843437918172,0.18960497714216323,-0.1255613098196983,-0.32095018677554693,-0.06361109153931567,0.22583195878499096
311,valid,-1.5213140480167022,0.7779926773525662,0.7829101853685143,-0.06370298116391065,0.18775246543091428,0.41658662989591627,-0.6754356869227338,-0.521580550914981,-0.6239905745002094,0.1865317450917211
313,valid,-1.3983601246974968,1.2194876740692187,0.4267638049087066,-0.08549952914896905,0.1419816051492378,0.35650027534022505,-0.08921540045674671,-0.3803720438747938,-0.3970851328418184,0.020702583728695236
314,valid,-1.759665070495859,0.7694443374459807,0.42266032745745813,0.0419736658354555,0.26627578118325845,0.629100025203179,-0.1530244631098854,-0.636910448950015,-0.7771389543594449,-0.12635618179413308
315,valid,-1.4279765587511943,1.2716117132161817,0.5593333049585095,-0.18994920865904547,0.25839871245865426,0.2514204369705797,-0.2825959753728159,-0.5050879261929897,-0.23079268573401657,-0.17087946278205224
316,valid,-1.0630636535225797,0.8280889471888563,0.8786931017951936,-0.10883529928103583,0.1908513860164456,0.25619840900312074,-0.09889962684542558,-0.5051177193594839,-0.25000334323073364,0.2795632556928094
317,valid,-1.4839259742903572,0.7457761300951052,0.8452231759669298,-0.1977773857552581,0.24360919126036462,0.35503359848809846,-0.14735494694513643,-0.7817240135232166,-0.3534957241399815,-0.327243862304432
318,valid,-1.2507134957509378,0.8373029610462592,0.8886214615730306,-0.12928961045928045,0.08390880858365732,0.3305635530875478,-0.24607256364224928,-0.7032737099913139,-0.6599658824604833,0.2803058896733519
319,valid,-1.4063261224603898,0.8744859567141213,0.5863822362213141,-0.06528554194945975,0.23049526925683386,0.2902620472662068,-0.2362299885238134,-0.6349371220499229,-0.3289914106354968,0.1422160737648482
320,valid,-1.6571178364104633,0.8226071318229757,0.6423248046832967,-0.12744609666036255,0.29786991023222315,0.3158160500405727,-0.24000989887283466,-0.5443591715744962,-0.3396825319498849,-0.6552111158157202
321,valid,-1.779284865356525,0.8613166342068093,0.423865212151459,-0.028803730935753596,0.26279989961301853,0.320158363773657,-0.12796849705988983,-0.5059936633540021,-0.35926829840017716,-0.5159446787361998
322,valid,-1.1180500908788171,1.6613141890965277,0.5041971654227113,-0.08432960515723151,0.0332791111981566,0.2964181183651685,-0.16800908845325035,-0.5067416037820365,-0.361944459114715,0.2933960334821519
323,valid,-1.4671502092413935,0.9878564694007523,0.660287710746317,-0.019614215702820122,0.16749449716996437,0.44412769981879285,-0.11026617466575497,-0.4295850714300833,-0.5189938039677762,-0.02457662883650396
324,valid,-0.9902947969671453,1.3083408968240842,0.4757102315588907,-0.08570479465861859,0.18499834348809932,0.21778807369946337,-0.1259522991269598,-0.4682387483871694,-0.05553338971464764,0.40708081279260944
325,valid,-1.6895830846463284,0.6600834108051856,0.5556782833672447,-0.07932159932057886,0.3756029740362807,0.3632147696707785,-0.3207118886729307,-0.8035029069687939,-0.49924909085017954,-0.8613689076911983
326,valid,-1.2916520233411048,1.0412703158537402,0.3516131173098798,-0.019128103578988774,0.10361219299255285,0.5024658012557142,-0.2612277120195461,-0.6126957017978195,-0.6663991573792395,0.09763951517236656
327,valid,-1.355120821921548,0.9600685577522957,0.5918317560432625,0.11009554770514038,0.2852199072481364,0.40695553517692684,-0.10537542364010825,-0.4041427040847732,-0.43115537708086926,-0.07186268201305304
328,valid,-1.5447244864619871,0.7945107886872059,0.561537290396751,0.0009044393129633356,0.32838166832376325,0.38105505997325956,-0.583924803945909,-0.5560820525601361,-0.4791305102640265,-0.20983669849341674
329,valid,-1.4814680666213746,0.6708856631426502,0.7637043006943087,-0.062071446642918346,0.25787672867305006,0.44283070974761596,-0.22402558968222788,-0.7140533707180164,-0.5386128949840343,-0.09466770020673805
330,valid,-1.36373454366168,0.8225332332285936,0.5380837199136788,-0.0843139244787538,0.12042650294235734,0.3856219627504329,-0.18003282649077954,-0.6961571910681905,-0.5115313879816027,0.27123039683210365
331,valid,-1.3230479488317073,1.4642643247263836,0.6387428914534014,-0.10159590117029117,0.1414946926382431,0.3113123443294114,-0.09320192010871124,-0.4374136489458939,-0.27831953200380055,0.08738502401716733
332,valid,-1.1969577800459177,1.0319902313112828,0.8377391568278244,-0.10050169747968152,0.15893011061005258,0.30079328984558523,-0.15857742285641804,-0.5477461947565069,-0.38904261413678126,0.17452437809994245
333,valid,-1.3039578673613679,0.8484674617838643,0.4989857576909357,-0.0696220033372373,0.11608087082972304,0.3416515427117001,-0.3375930390884014,-0.8819864519269673,-0.5375342321482997,0.11414064316436212
334,valid,-1.4085244080665615,0.6911345558867585,0.6007796228162574,-0.0609575982817776,0.2621679435775855,0.5002119992933229,-0.2621491068531506,-0.7492259180537691,-0.7041985487631051,-0.2738320116603621
335,valid,-1.2921000251907377,1.3164011029673843,0.48800762963835537,-0.08699174622333344,0.19645209780090458,0.3753385913032681,-0.1735627763313933,-0.5789296073719159,-0.24314434152362457,-0.19828978317187906
336,valid,-1.4313067631503582,0.9504756887522543,0.42209651512525964,-0.020542181507225827,0.24445326798613137,0.3905509259601087,-0.2948197904207385,-0.7936756978927718,-0.5296482623744476,-0.18609148118524677
338,valid,-1.1848172494512434,0.6212306043216823,0.48120322207176147,-0.0646945107095436,0.22196827216458534,0.4006197169960951,-0.3089632079678656,-0.7537479294749746,-0.6693759260608686,0.020146690075310735
339,valid,-1.7659619586858524,1.0637882706481396,0.584132882609706,-0.022509324601812507,0.1922149674709493,0.5615312955860442,-0.12290090422658063,-0.5980405937304927,-0.8756398995125165,-0.18742750506254643
340,valid,-1.5128240225628586,0.650301609461197,0.3168094349142457,0.01750057814576243,0.36241344282745974,0.3773596670760764,-0.10963897131220052,-0.5368982273445461,-0.2350734846168235,-0.20180071557937224
341,valid,-1.3404783664047906,1.25042802845507,0.33805194934411315,-0.04626702975679618,0.09287109730000445,0.4157530199420174,-0.22761431634123905,-0.7126841730697502,-0.39245975259274707,-0.013983355452670891
342,valid,-1.0550474065717264,1.871554061257601,0.4493668701022423,-0.004247187677989978,0.16439953745070493,0.2493426516734379,-0.16571228286061676,-0.39157005983567494,-0.002225665142771923,0.10378491282732782
343,valid,-1.1997754110749106,0.924700722131513,0.4631581463414633,-0.07200780194054979,0.16811578387743858,0.28188226057731625,-0.1634707752597786,-0.6726509358359976,-0.3602666941517318,0.3445873010534923
344,valid,-1.0155568707107159,1.508320923816151,0.3638392527243244,-0.06590417907104705,0.1422392983392733,0.22744464643013676,-0.14655717361996798,-0.47871099143722823,-0.14442335534243578,0.39149654612063767
345,valid,-1.2584263238828577,1.1826227894428825,0.7619836004407349,-0.06664833689778248,0.23335960791579533,0.34147466428475903,-0.16808226546037652,-0.5841654264953057,-0.5624898828286703,0.0013939319732751883
347,valid,-1.253716954031604,0.7348936780208911,0.6829900093818886,-0.11196126885082067,0.09818138911086681,0.4484771578583519,-0.14016557564819646,-0.578354131297153,-0.44083421517742405,0.4111719108465354
348,valid,-1.0925305778504817,0.9813192044245221,0.4117160881928259,-0.11676659396018248,0.1438800740664599,0.2560844087660937,-0.11237445297581757,-0.40460390981725436,-0.11602423811451094,0.2649225296871295
350,valid,-1.2187767895410633,1.5938837559031256,0.4447573592890115,0.09183348845490628,0.21546975273171853,0.20786559047321337,-0.05753212089904136,-0.2652018062638242,-0.15094984939693246,0.09599380452463847
351,valid,-1.1044674148654674,0.9197488359612671,0.6625654553842777,-0.12418692848624628,0.17730109314090398,0.276144572763998,-0.14279865186239885,-0.5381756487041548,-0.3284842815844577,0.36378064041844677
352,valid,-1.0438039665534597,0.7744379474125458,0.6060024929104146,-0.10443120721737593,0.2599571903826142,0.22678778114929937,-0.14441413244923088,-0.524563626780421,-0.20329963468313156,0.23241446811375294
353,valid,-1.4760373644115472,1.1393593149693084,0.6155201616551604,-0.1620946080794857,0.09123560730871294,0.5405610290431552,-0.12732444724326372,-0.4313235722809009,-0.5835755178987567,-0.1089181978682004
354,valid,-1.2923870199072527,0.6781928277699881,0.6139082885732539,-0.10501299540014357,0.22314707802023018,0.3400000727676789,-0.27964923521762713,-0.6350840198405595,-0.3930278725679046,0.2689746233062639
355,valid,-1.1781672407370685,0.9830588771810206,0.6640178952721507,-0.08032434760066837,0.19082739183515618,0.257807798766183,-0.17893427517346996,-0.5954188933033379,-0.2831816366509952,0.21564786570548833
356,valid,-1.1698731257193504,1.3502995138969134,0.3239075539206093,-0.03664231096284808,0.11054211086090758,0.3031616604544233,-0.22296134652723892,-0.39360770082901886,0.06499491386668403,-0.1146508075845896
357,valid,-1.577330326024443,1.2383504380049086,0.47773849498491705,-0.01900238103669607,0.15593611334141858,0.4898138524265748,-0.0631687458703677,-0.3426751941306279,-0.808183952144974,0.20074212547945605
358,valid,-1.1788430179071838,0.7817763161881196,0.42769052374020505,-0.0837512056825,0.23032144518890005,0.308920352777846,-0.2772943513106289,-0.5889452000233106,-0.3490668800865974,0.028564423877390346
359,valid,-1.1540519561151803,1.3195358080394706,0.6215570014905921,-0.04902147624103126,0.2408552505738959,0.2666600220343041,-0.08808774882984145,-0.23857308924441498,-0.12086049604685999,0.10911688357546553
361,valid,-1.7408686249453782,1.4725027653315312,0.3497981253076621,0.12554652892992715,0.1821128477955255,0.47569413880746697,-0.1118068862605887,-0.4996771661122781,-1.000602559328594,-0.04213085568383102
363,valid,-1.2640878373556241,0.9065177631474176,0.33140370819740766,-0.026132887484629178,0.25485219211658994,0.3261089797062878,-0.18856461776104244,-0.553448500815075,-0.396288368941955,0.27704963834097407
364,valid,-1.8833957258981395,0.6167190511622153,0.2979162978746067,0.07462211718408832,0.3725071438169994,0.5361951293545522,-0.1881536565102578,-0.6926547713944419,-0.5772519197546709,-0.6400372805872969
365,valid,-1.483961856600348,1.1867334222310957,0.37431538868412206,0.020969721122299636,0.2449796059800488,0.3715225223772456,-0.12888055730523518,-0.6130646823566027,-0.42906073591490307,-0.06758707906590405
366,valid,-1.1725801174880421,1.079261795355134,0.5061720604867895,-0.10401287298472782,0.18500072669108633,0.17403665723505968,-0.29711784347784026,-0.5811306873978078,-0.21253617898624386,0.184270287151517
367,valid,-1.8269249024040592,0.5871544573321116,0.6811835465752294,-0.18965990448836792,0.15928560186140828,0.5576300601917548,-0.09131160165418159,-0.46805006333345567,-0.4648086464254017,-0.45214299759334853
368,valid,-1.4040411436277758,1.2367523654703505,0.6579609755546966,-0.044596082589494455,0.19490563393449487,0.3611661861634174,-0.0905231761294288,-0.35425841325456553,-0.3223144706082221,0.03393232706711541
369,valid,-1.4813215409470188,0.5485834888714682,0.6492255542968182,-0.11734145869336123,0.3592786571193714,0.3793143251573896,-0.05969229875725315,-0.6231140491265188,-0.30597520131687966,-0.21471949208985067
370,valid,-1.2871158612591955,0.903411595092805,0.44212709312435966,-0.06658111835083523,0.10206271938509878,0.46663130426105215,-0.25230470365365065,-0.5889997078205411,-0.48522049698316333,0.159301732964671
371,valid,-1.5482651486093155,1.2033614754707236,0.27214785594760116,0.0013519442321482773,0.18283523728397466,0.4712008489619442,-0.19254154540308896,-0.5455221722777936,-0.9983010774851263,-0.05124018722143841
372,valid,-1.4766083677872914,0.6530295536760896,0.3887319595648495,-0.037435369767537544,0.29536496942389406,0.4123815520863761,-0.3889567249671582,-0.513213631336186,-0.4310706154697266,-0.25062504307994526
373,valid,-1.6702960867279464,0.7138090793972662,0.6031837536843325,-0.1053529152858836,0.23070625599445524,0.39365213269088095,-0.21786533779222161,-0.5043746914679412,-0.3900285456512343,-0.49408842821870713
374,valid,-1.3465186897861106,1.1549217228920339,0.4621801354556161,-0.00989687734559702,0.2254006247115988,0.34382640288733807,-0.14489659509677072,-0.5281548166373848,-0.40879200487083545,0.06220433283568477
375,valid,-1.2153164711068514,0.9030068618960894,0.4813359286606135,-0.09572206370345837,0.09014152451926703,0.2517808812535182,-0.23758008291594185,-0.6473574773087499,-0.48676364952081325,0.2615213269059257
376,valid,-1.5476209997498114,1.0922419513333943,0.24516184969362093,0.01004395671259383,0.23196207515889025,0.2852171271449734,-0.19522115789036243,-0.5688850538147584,-0.03307877262481202,-0.6972606674952465
377,valid,-0.9664159493737843,1.3031832738546436,0.7442754493934967,-0.1093624777929422,0.07426477595244577,0.17338004066639548,-0.20219525672361707,-0.5844769028329604,-0.1966601847759247,0.25316716742136386
378,valid,-1.504711426300084,0.9042629631531864,0.4302990268401997,0.09975120241059952,0.2744014290353193,0.45793793414727,-0.10724045740663049,-0.3929886112398611,-0.5240355721910622,-0.12990033725495748
379,valid,-1.5269389028062086,0.868723077983376,1.0357579153253356,-0.10829689149852774,0.1629253314679348,0.4820163416187647,-0.15748468868513582,-0.7587211425810173,-0.5853323223542313,-0.06910831510183957
380,valid,-1.0900338878482552,1.5120983883433252,0.4376741099493458,-0.04099349587334803,0.15820852318226522,0.28293114723468293,-0.13610480464667551,-0.29240322287498843,-0.14988858965743612,0.08414805404468823
381,valid,-1.1089826808138827,1.6456587630269786,0.42951478197413395,-0.035314375290387376,0.1237050241548096,0.24813320337446268,-0.1153073241082061,-0.23592842711872608,-0.29911680976726185,0.21512312682040777
382,valid,-1.4923532621673976,0.9882548657899403,0.757017352677653,-0.13082423873304505,0.23485434980364805,0.3892859826478759,-0.12906262943532254,-0.5586651097126362,-0.38366214046910496,-0.031101137787429994
383,valid,-1.0697810948305548,1.2688056900258804,0.3852036515223599,-0.058870969646421176,0.2231293619227726,0.1969671286081517,-0.13952375618257185,-0.46302225036933536,-0.07824900436157955,0.1454726685183234
384,valid,-1.3999090840929833,0.5798912713552217,0.43430225107959336,-0.07045222643365616,0.2527385528669959,0.3308262162819984,-0.19631582997261182,-0.6889384848238861,-0.4512449584921189,0.1966557756502953
385,valid,-1.6699667229882849,0.9325217446371489,0.29425270456303443,0.09010228056651688,0.24814578980386234,0.4194216894112657,-0.23905940710773152,-0.7473143057735039,-0.5168014024543126,-0.6634123933600633
386,valid,-1.3481901458546297,0.8368516279482221,0.45493196131826774,-0.06661257692736472,0.24107295903071232,0.3541872733126119,-0.19949633663342092,-0.5329873607511944,-0.35784860042184896,-0.03465392044189257
387,valid,-1.5251624292512176,1.018121349518242,0.5815700756004953,0.027940103082677754,0.3002779445716271,0.4189181389208928,-0.23649771528547175,-0.8093129918739507,-0.604646946308887,-0.2758388293863648
388,valid,-1.6408585413160417,0.849842968821658,0.8137778859625793,-0.1380871039714154,0.29739032405301885,0.30517191021296025,-0.26492422583929087,-0.8205031527858576,-0.3967317844685675,-0.7042888767849188
389,valid,-1.2296846607058043,1.553757644622176,0.5361209492846957,-0.059638252248696545,0.21067241029740422,0.23032078989509142,-0.13352265885325923,-0.5139930517630399,-0.15575704006626265,0.14488567110080552
390,valid,-1.1825383677737786,1.2794845499467666,0.5017958976280138,-0.07134918813709304,0.11911030990097482,0.33869520361363686,-0.09790967083466498,-0.4070265220871945,-0.26976171878452965,0.21008416114228187
391,valid,-1.4576255935394615,0.6345236950099092,0.419633670980968,-0.06020902967458223,0.18573983758582574,0.6262393322772872,-0.17157051106628377,-0.5807827669928275,-0.7779074806483293,-0.0019276745965519102
394,valid,-1.314739766490707,0.8215423035168915,0.6181681413250363,-0.047181131642759895,0.23037602594740597,0.3919162913774474,-0.30087444752561565,-0.7654586768581997,-0.6290605983674656,-0.05190368694459439
396,valid,-1.3074126655546976,1.586130457106234,0.5069631348040784,-0.0637862855781022,0.1359487177232094,0.32116002991607556,-0.1200922419652471,-0.491809920899636,-0.32432005845712736,0.10520554008745385
397,valid,-1.2708810654803324,1.089703738053226,0.7405097606223012,-0.07280033060641929,0.22505211551603424,0.29761736783290726,-0.1659685790675679,-0.6557121546967358,-0.341341208425281,0.07522068945185166
399,valid,-1.4607464582509442,0.9597325125188256,0.736858024539014,-0.04683151708287604,0.18634419989409942,0.4798988248971228,-0.2700151659705333,-0.7402842281846431,-0.7820392764594394,-0.0652681132856501
400,valid,-1.2893440351297523,0.9498480574370858,0.3898278268766254,-0.03631173935926228,0.27945059062044697,0.3454563898357906,-0.11703336337862062,-0.558018889006667,-0.30448825002643,0.03942398681801014
401,valid,-1.337967848392495,1.2465618927437419,0.7526687120357505,-0.04618554284839726,0.14591219026260754,0.3830533994771505,-0.026701215636758542,-0.3522756877338483,-0.5909668213039018,0.0431364148278142
